date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FO%,wFO/C,vFO
2023/05/04,1:10 PM.,COL,MIL,away,Cloudy.,70,657756,3B,4,1,3,0,1,0,0,0,0,0,0,.264,.333,.472,.805,657756,connorseabold,Seabold,Right,Connor Seabold,COL,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,100.0,101.0,103.0,74.0,104.0,93.0,,,,93.0,104.0,102.0,,,,,,,,0.544,,,0.305,0.018,-1.53,,,,-2.41,-8.0,92.6,,,,85.3,78.7,,,,,,,,,,0.338,0.605,0.18600000000000003,,,,0.313,0.616,0.262,72.0,88.0,86.0,0.133,0.41,80.6,0.204,0.265,0.22699999999999998,0.5,0.6,0.231,,,,,,,,,
2023/05/02,6:41 PM.,COL,MIL,away,Cloudy.,66,663372,3B,4,0,0,0,0,0,0,0,0,0,2,.245,.319,.441,.760,663372,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.241,0.331,0.188,0.248,0.448,91.0,110.0,117.0,96.0,100.0,93.0,103.0,99.0,95.0,95.0,106.0,105.0,,,,,,,0.173,0.278,,,0.313,0.089,-0.01,,,-4.88,1.27,-2.31,94.8,,,94.3,88.6,79.7,0.475,0.675,0.15,,,,,,,0.25,0.295,0.225,,,,0.178,0.289,0.163,93.0,90.0,96.0,0.147,2.91,84.1,0.08,0.08,0.42100000000000004,0.333,0.4,0.11800000000000001,,,,,,,,,
2023/04/30,1:10 PM.,LAA,MIL,home,Roof Closed.,64,660761,RF,4,0,1,1,0,0,0,0,0,3,1,.255,.330,.459,.789,660761,josesuarez,"Suarez, J",Left,José Suarez,LAA,8.29,6.0,33.2,94.0,92.0,96.0,0.735,7.49,5.35,12.3,2.67,0.69,0.241,0.466,0.19,0.319,0.428,,,,89.0,92.0,89.0,74.0,94.0,82.0,105.0,90.0,103.0,99.0,68.0,88.0,,,,0.052,0.398,0.015,,0.267,,-0.97,0.89,,-3.55,-3.72,,92.3,88.1,,90.8,81.5,,0.444,0.778,0.067,,,,0.0,0.0,0.5,0.273,0.477,0.222,,,,0.591,1.091,0.25,84.0,100.0,103.0,0.269,-2.55,82.0,0.31,0.548,0.385,,,,,,,,,,,,
2023/04/29,6:10 PM.,LAA,MIL,home,Roof Closed.,66,672282,3B,3,0,0,0,0,0,0,0,0,2,0,.255,.333,.457,.790,672282,reiddetmers,Detmers,Left,Reid Detmers,LAA,4.48,4.55,148.2,99.0,101.0,99.0,0.749,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.362,0.438,93.0,94.0,105.0,87.0,101.0,95.0,,,,124.0,100.0,102.0,,,,,,,,0.432,,,0.319,0.194,-0.38,,,,0.91,0.14,94.3,,,,88.7,74.7,,,,,,,,,,0.291,0.505,0.212,,,,0.0,0.0,0.267,92.0,101.0,97.0,0.054,-2.03,84.8,0.242,0.424,0.24600000000000002,0.191,0.326,0.28600000000000003,,,,,,,,,
2023/04/28,7:09 PM.,LAA,MIL,home,Roof Closed.,65,542881,3B,4,0,0,0,0,0,0,0,0,2,3,.264,.337,.473,.810,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.246,0.401,0.182,0.289,0.406,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,,,,0.055,0.374,0.224,0.001,0.007,0.002,-1.25,0.48,-4.72,-3.61,-1.06,-0.33,90.1,85.1,90.1,88.5,78.1,72.9,0.36,0.68,0.102,,,,0.239,0.366,0.268,0.301,0.566,0.193,,,,0.2,0.2,0.33299999999999996,92.0,101.0,106.0,0.338,0.08,80.0,0.238,0.381,0.39799999999999996,,,,,,,,,,,,
2023/04/26,12:40 PM.,DET,MIL,home,Roof Closed.,63,547179,3B,4,1,2,0,0,0,2,0,0,0,0,.276,.350,.494,.844,547179,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.246,0.417,0.097,0.352,0.447,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,,,,0.12,0.347,0.009,,0.297,0.011,1.17,-7.35,,0.73,0.34,-4.26,94.3,90.8,,93.7,84.7,82.3,0.333,0.4,0.038,,,,0.6,1.2,0.16699999999999998,0.211,0.333,0.171,,,,0.293,0.61,0.214,95.0,101.0,102.0,0.216,0.26,84.5,0.186,0.403,0.314,0.667,1.667,0.182,,,,,,,,,
2023/04/25,6:41 PM.,DET,MIL,home,Roof Closed.,64,605513,RF,4,0,0,0,0,0,0,0,0,2,1,.265,.344,.494,.838,605513,spencerturnbull,Turnbull,Right,Spencer Turnbull,DET,7.26,6.12,31.0,100.0,98.0,97.0,0.801,6.97,4.35,10.74,1.45,1.48,0.272,0.33,0.184,0.369,0.418,92.0,103.0,106.0,92.0,106.0,100.0,91.0,99.0,91.0,104.0,98.0,100.0,,,,,,,0.193,0.405,,,0.223,0.068,-1.03,,,0.8,-1.38,-6.82,92.9,,,93.4,83.8,78.6,0.304,0.391,0.115,,,,,,,0.273,0.527,0.228,,,,0.29,0.452,0.294,122.0,85.0,86.0,0.11,-2.39,87.5,0.143,0.286,0.235,0.5,0.8,0.235,,,,,,,,,
2023/04/24,6:41 PM.,DET,MIL,home,Roof Closed.,62,571510,RF,4,0,1,0,0,0,0,0,0,1,0,.278,.359,.519,.878,571510,matthewboyd,Boyd,Left,Matthew Boyd,DET,5.45,4.24,71.0,98.0,86.0,96.0,0.717,9.25,3.17,8.75,1.39,0.9,0.222,0.394,0.153,0.32,0.379,90.0,87.0,92.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,,,,,,,0.07,0.386,,,0.284,0.074,-0.64,,,2.52,0.57,-2.52,91.4,,,90.8,79.6,73.8,0.207,0.207,0.244,,,,,,,0.281,0.509,0.295,,,,0.203,0.338,0.305,87.0,97.0,101.0,0.186,0.56,80.2,0.245,0.367,0.389,0.4,1.0,0.182,,,,,,,,,
2023/04/23,1:12 PM.,BOS,MIL,home,Roof Closed.,61,678394,3B,3,2,2,0,0,2,2,0,1,1,2,.280,.364,.533,.897,678394,brayanbello,Bello,Right,Brayan Bello,BOS,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.194,0.48,0.144,0.351,0.408,,,,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,,,,0.364,0.207,0.015,,0.175,,-1.91,-6.73,,0.52,-1.86,,95.5,89.1,,95.0,85.3,,0.278,0.435,0.16,,,,0.462,1.077,0.20800000000000002,0.31,0.646,0.19899999999999998,,,,0.3,0.456,0.259,80.0,103.0,99.0,0.239,1.38,86.2,0.196,0.291,0.387,,,,,,,,,,,,
2023/04/22,6:10 PM.,BOS,MIL,home,Roof Closed.,62,676477,3B,3,0,1,1,0,0,1,0,1,1,1,.264,.345,.444,.789,676477,garrettwhitlock,Whitlock,Right,Garrett Whitlock,BOS,5.15,4.61,71.2,103.0,89.0,106.0,0.747,9.04,1.63,10.3,1.63,1.2,0.25,0.426,0.139,0.375,0.457,,,,67.0,84.0,84.0,93.0,106.0,106.0,73.0,96.0,97.0,,,,,,,0.525,0.004,,,0.23,,-2.31,,,-0.46,0.44,,94.6,,,94.0,79.6,,0.326,0.538,0.184,,,,,,,,,,,,,0.167,0.333,0.47200000000000003,101.0,107.0,117.0,0.241,-2.21,82.7,0.312,0.559,0.32,,,,,,,,,,,,
2023/04/21,7:11 PM.,BOS,MIL,home,Roof Closed.,62,601713,RF,3,0,0,0,0,0,0,0,1,1,3,.261,.338,.435,.773,601713,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.438,0.124,0.354,0.421,117.0,102.0,106.0,125.0,101.0,109.0,,,,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,,1.59,-0.09,94.6,88.4,84.8,,85.8,79.4,,,,,,,0.267,0.467,0.379,0.214,0.44,0.247,0.25,1.0,0.16699999999999998,0.114,0.182,0.43799999999999994,,,,,,,,,,0.215,0.4,0.313,,,,,,,,,
2023/04/19,1:10 PM.,SEA,MIL,away,Roof Closed.,48,594835,3B,4,1,1,0,0,0,0,0,0,2,0,.273,.342,.455,.797,594835,marcogonzales,"Gonzales, M",Left,Marco Gonzales,SEA,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.202,0.46,0.129,0.294,0.429,96.0,108.0,105.0,78.0,104.0,96.0,,,,,,,92.0,104.0,90.0,,,,0.002,0.366,0.088,,,0.242,-1.28,-2.98,,6.42,,1.1,89.0,85.9,,88.8,,79.3,,,,,,,0.389,0.667,0.17600000000000002,0.333,0.556,0.124,,,,,,,89.0,116.0,105.0,0.302,1.36,79.9,0.222,0.358,0.295,0.294,0.353,0.135,,,,,,,,,
2023/04/18,6:40 PM.,SEA,MIL,away,Roof Closed.,46,669302,RF,5,0,0,0,0,0,0,0,0,3,2,.274,.347,.468,.815,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.238,0.427,0.125,0.333,0.47,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,,,,98.0,103.0,117.0,0.003,0.419,,0.148,0.297,,0.01,,0.25,-11.33,1.84,,95.7,,85.6,93.7,88.7,,0.667,1.0,0.25,,,,,,,0.28,0.491,0.177,0.174,0.34,0.35,0.211,0.349,0.322,,,,,,,,,,0.214,0.371,0.306,110.0,95.0,103.0,0.134,0.39,80.3,,,
2023/04/17,6:41 PM.,SEA,MIL,away,Cloudy.,48,623167,3B,5,1,3,0,0,0,1,0,0,1,0,.298,.373,.509,.882,623167,chrisflexen,Flexen,Right,Chris Flexen,- - -,6.86,6.2,102.1,99.0,83.0,93.0,0.794,6.51,3.34,11.7,2.2,1.05,0.257,0.417,0.137,0.346,0.401,92.0,95.0,111.0,65.0,98.0,84.0,49.0,106.0,76.0,122.0,107.0,111.0,87.0,100.0,94.0,,,,0.019,0.409,0.293,,0.097,0.022,-2.66,-0.47,,-7.15,-2.44,2.61,91.9,87.9,,90.9,80.8,71.6,0.6,0.7,0.111,,,,0.287,0.504,0.20199999999999999,0.379,0.739,0.174,,,,0.389,0.444,0.14800000000000002,93.0,97.0,97.0,0.16,0.72,81.0,0.213,0.32,0.397,0.125,0.125,0.35700000000000004,,,,,,,,,
2023/04/16,1:11 PM.,SD,MIL,away,Overcast.,62,506433,DH,3,0,0,0,0,0,1,0,0,1,3,.269,.355,.500,.855,506433,yudarvish,Darvish,Right,Yu Darvish,SDP,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.236,0.39,0.181,0.306,0.453,97.0,94.0,104.0,122.0,110.0,114.0,101.0,106.0,102.0,125.0,98.0,108.0,93.0,95.0,99.0,95.0,104.0,100.0,0.186,0.167,0.089,0.077,0.363,0.051,-1.74,2.4,1.21,0.46,-0.68,1.37,94.7,90.9,89.2,94.3,84.0,72.3,0.319,0.418,0.157,,,,0.2,0.32,0.196,0.253,0.538,0.159,0.167,0.217,0.4,0.432,0.703,0.244,180.0,50.0,53.0,0.001,-1.35,82.3,,,,0.13,0.203,0.391,105.0,111.0,112.0,0.066,3.06,79.3,,,
2023/04/15,1:05 PM.,SD,MIL,away,Sunny.,64,607625,RF,5,0,1,0,0,0,1,0,0,0,4,.286,.379,.531,.910,607625,sethlugo,"Lugo, S",Right,Seth Lugo,SDP,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.438,0.139,0.351,0.459,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,,,,,,,0.199,0.318,,,0.111,0.313,0.36,,,1.87,-0.6,0.26,93.4,,,93.2,85.2,79.6,0.208,0.36,0.08900000000000001,0.0,0.0,0.226,,,,0.246,0.464,0.214,,,,0.25,0.417,0.28600000000000003,85.0,96.0,97.0,0.059,-2.89,86.3,0.303,0.576,0.34299999999999997,0.287,0.384,0.265,,,,,,,,,
2023/04/14,6:42 PM.,SD,MIL,away,Partly Cloudy.,59,608379,RF,5,2,2,2,0,0,2,0,0,1,1,.295,.396,.568,.964,608379,michaelwacha,Wacha,Right,Michael Wacha,SDP,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,,,,96.0,100.0,96.0,,,,0.133,0.288,0.124,,,0.11,1.23,-2.13,,-0.36,,1.04,92.0,86.9,,91.9,,74.0,0.25,0.45,0.111,,,,0.364,0.582,0.165,0.188,0.323,0.16699999999999998,,,,,,,101.0,106.0,110.0,0.345,1.06,81.6,0.207,0.346,0.359,0.172,0.31,0.27,,,,,,,,,
2023/04/13,6:42 PM.,SD,MIL,away,Cloudy.,55,607259,3B,4,0,1,0,0,0,0,0,0,0,0,.282,.396,.538,.934,607259,nickmartinez,"Martinez, N",Right,Nick Martinez,SDP,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.206,0.431,0.235,0.251,0.397,88.0,97.0,100.0,92.0,100.0,98.0,87.0,108.0,101.0,,,,96.0,102.0,96.0,,,,0.224,0.13,0.164,,0.002,0.191,-0.91,-1.99,,1.23,-4.18,0.59,93.3,89.5,,92.9,84.5,81.8,0.293,0.333,0.08800000000000001,,,,0.382,0.632,0.16899999999999998,0.25,0.423,0.225,,,,,,,97.0,102.0,106.0,0.288,2.41,80.7,0.158,0.226,0.465,0.164,0.295,0.34700000000000003,,,,,,,,,
2023/04/12,12:40 PM.,AZ,MIL,away,Roof Closed.,72,686753,DH,2,0,0,0,0,0,0,0,0,1,2,.286,.409,.571,.980,686753,dreyjameson,Jameson,Right,Drey Jameson,ARI,3.32,5.55,40.2,98.0,102.0,97.0,0.723,8.19,3.98,8.85,1.33,1.17,0.271,0.322,0.102,0.39,0.435,119.0,89.0,96.0,102.0,105.0,99.0,92.0,94.0,89.0,115.0,99.0,106.0,,,,,,,0.298,0.272,,,0.261,0.037,-0.7,,,-0.74,0.4,1.43,97.0,,,95.0,85.4,80.8,0.362,0.468,0.22899999999999998,,,,,,,0.279,0.581,0.165,,,,0.158,0.316,0.519,95.0,94.0,93.0,0.132,2.95,89.1,0.19,0.19,0.33299999999999996,0.2,0.2,0.2,,,,,,,,,
2023/04/11,6:40 PM.,AZ,MIL,away,Clear.,93,518876,RF,3,1,0,0,0,0,0,0,1,0,1,.303,.429,.606,1.035,518876,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,,,,0.122,0.301,0.181,,0.055,0.11,0.04,0.88,,0.83,-0.64,-0.45,92.2,90.8,,92.4,85.5,82.1,0.261,0.378,0.163,,,,0.22,0.352,0.244,0.224,0.489,0.259,,,,0.217,0.391,0.413,99.0,108.0,114.0,0.231,2.43,88.7,0.18,0.234,0.32,0.268,0.411,0.256,,,,,,,,,
2023/04/10,6:41 PM.,AZ,MIL,away,Clear.,94,668678,3B,3,0,0,0,0,0,0,0,0,2,1,.333,.447,.667,1.114,668678,zacgallen,Gallen,Right,Zac Gallen,ARI,3.47,4.16,210.0,104.0,106.0,107.0,0.761,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,,,,0.007,0.491,0.092,,0.045,,1.59,-2.24,,-3.38,0.34,,93.6,90.2,,93.0,87.4,,0.286,0.714,0.125,,,,0.352,0.648,0.205,0.238,0.36,0.192,,,,0.25,0.389,0.265,86.0,107.0,114.0,0.139,1.05,86.8,0.21,0.336,0.314,0.21,0.344,0.405,121.0,104.0,112.0,0.227,0.46,82.5,,,
2023/04/09,1:11 PM.,STL,MIL,home,Sunny.,63,663765,3B,3,0,0,0,0,0,0,0,1,2,2,.370,.486,.741,1.227,663765,jakewoodford,Woodford,Right,Jake Woodford,STL,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.167,0.429,0.119,0.363,0.433,88.0,95.0,97.0,82.0,93.0,85.0,87.0,104.0,98.0,104.0,101.0,105.0,94.0,107.0,104.0,,,,0.502,0.068,0.056,,0.232,0.101,-10.74,-2.62,,-0.6,-0.99,-3.61,92.4,89.8,,92.0,81.7,76.3,0.299,0.536,0.11,,,,0.5,0.625,0.16699999999999998,0.571,1.357,0.29600000000000004,,,,0.241,0.448,0.18600000000000003,61.0,88.0,72.0,0.041,-0.23,86.2,0.167,0.167,0.182,0.455,0.727,0.2,,,,,,,,,
2023/04/08,6:11 PM.,STL,MIL,home,Roof Closed.,65,656756,RF,4,0,0,0,0,0,0,0,0,2,0,.417,.516,.833,1.349,656756,jordanmontgomery,Montgomery,Left,Jordan Montgomery,- - -,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.277,0.392,0.143,0.322,0.405,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,,,,101.0,102.0,87.0,,,,0.426,0.106,0.016,,,0.222,-0.68,-4.4,,1.22,,0.84,93.4,88.2,,93.3,,80.5,0.255,0.374,0.141,,,,0.417,0.667,0.31,0.333,0.5,0.195,,,,,,,99.0,101.0,98.0,0.229,0.2,83.5,0.239,0.405,0.392,0.191,0.357,0.371,,,,,,,,,
2023/04/07,7:10 PM.,STL,MIL,home,Roof Closed.,64,656427,3B,2,1,1,0,0,0,0,0,2,1,1,.500,.593,1.000,1.593,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.246,0.459,0.132,0.307,0.398,,,,98.0,99.0,98.0,75.0,82.0,71.0,98.0,101.0,102.0,92.0,98.0,101.0,,,,0.02,0.417,0.091,,0.246,,-0.44,-1.05,,-2.28,-1.15,,93.1,88.7,,90.1,84.2,,0.333,0.333,0.1,,,,0.318,0.545,0.264,0.29,0.411,0.20800000000000002,,,,0.339,0.558,0.265,68.0,89.0,84.0,0.033,0.86,85.3,0.154,0.154,0.083,0.204,0.372,0.402,93.0,102.0,108.0,0.194,0.23,76.2,,,
2023/04/05,12:40 PM.,NYM,MIL,home,Roof Closed.,66,656849,3B,3,1,1,0,0,0,0,0,1,1,4,.500,.565,1.056,1.621,656849,davidpeterson,"Peterson, D",Left,David Peterson,NYM,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.422,0.13,0.338,0.378,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,,,,,,,0.253,0.273,,,0.197,0.088,-0.83,,,0.66,-2.58,2.63,92.7,,,91.5,85.3,78.6,0.314,0.486,0.165,,,,,,,0.287,0.425,0.281,,,,0.268,0.472,0.39399999999999996,84.0,97.0,93.0,0.189,-1.35,85.3,0.325,0.55,0.309,0.2,0.2,0.365,,,,,,,,,
2023/04/04,6:39 PM.,NYM,MIL,home,Roof Closed.,63,453286,3B,4,2,3,1,0,2,6,0,0,1,0,.533,.579,1.200,1.779,453286,maxscherzer,Scherzer,Right,Max Scherzer,- - -,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.412,0.183,0.319,0.434,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,,,,0.463,0.104,,0.168,0.124,0.72,2.12,,,-0.21,0.51,93.7,88.4,,,84.0,75.4,,,,,,,0.135,0.243,0.33299999999999996,0.255,0.458,0.23800000000000002,,,,0.25,0.545,0.364,94.0,106.0,106.0,0.141,0.03,83.8,0.207,0.283,0.275,0.187,0.373,0.326,,,,,,,,,
2023/04/03,1:11 PM.,NYM,MIL,home,Roof Closed.,65,471911,3B,3,2,2,0,0,1,3,0,0,1,0,.455,.533,.727,1.260,471911,carloscarrasco,Carrasco,Right,Carlos Carrasco,NYM,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.459,0.13,0.352,0.382,88.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,86.0,88.0,95.0,,,,0.1,0.323,0.004,,0.184,0.091,-2.35,-9.5,,-3.88,-1.99,-1.25,92.7,89.5,,91.5,84.1,80.1,0.45,0.725,0.129,,,,,,,0.358,0.651,0.166,,,,0.329,0.575,0.32899999999999996,108.0,103.0,104.0,0.299,0.12,87.2,0.22,0.314,0.311,0.25,0.594,0.217,,,,,,,,,
2023/04/02,1:20 PM.,CHC,MIL,away,Sunny.,47,592791,3B,3,1,1,0,0,0,1,0,1,1,1,.375,.500,.375,.875,592791,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.437,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,,,,0.102,0.342,0.222,,0.154,0.149,-0.69,-0.32,,0.9,0.75,-0.12,93.7,88.6,,93.9,80.9,80.5,0.296,0.394,0.133,,,,0.311,0.521,0.27399999999999997,0.261,0.553,0.204,,,,0.233,0.333,0.27399999999999997,82.0,94.0,98.0,0.031,-0.22,86.5,0.28,0.44,0.106,0.198,0.349,0.2,,,,,,,,,
2023/04/01,1:19 PM.,CHC,MIL,away,Cloudy.,39,657006,RF,3,1,1,0,0,0,0,0,1,0,0,.400,.571,.400,.971,657006,justinsteele,Steele,Left,Justin Steele,CHC,3.06,3.5,173.1,102.0,99.0,102.0,0.781,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,,,,,,,0.018,0.626,,,0.339,0.006,0.67,,,0.89,0.54,2.44,91.8,,,92.2,83.3,80.7,0.25,0.333,0.16699999999999998,,,,,,,0.275,0.393,0.203,,,,0.217,0.346,0.311,69.0,85.0,78.0,0.01,-1.94,87.5,0.4,0.4,0.1,0.0,0.0,0.33299999999999996,,,,,,,,,
2023/03/30,1:20 PM.,CHC,MIL,away,Sunny.,42,573186,RF,2,0,1,0,0,0,0,0,1,1,0,.500,.667,.500,1.167,573186,marcusstroman,Stroman,Right,Marcus Stroman,CHC,3.95,4.27,136.2,100.0,101.0,99.0,0.793,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,105.0,96.0,98.0,46.0,95.0,91.0,0.464,0.082,0.096,0.077,0.051,0.23,0.34,0.96,0.12,1.08,-0.41,0.34,92.0,89.7,86.6,91.4,86.1,84.6,0.245,0.332,0.14300000000000002,0.24,0.38,0.301,0.26,0.42,0.242,0.154,0.256,0.32,0.205,0.308,0.324,0.184,0.237,0.322,,,,,,,,,,,,,,,,,,,,,
